,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_listings_count,property_type,room_type,accommodates,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,instant_bookable
310,3077,within a day,40,68,1,cottage,Entire home/apt,2,1,149,2,1125,0,6,Available
311,3076,within a day,40,68,1,tent,Entire home/apt,2,1,99,1,14,0,59,Not Available
312,3076,within a day,40,68,1,tent,Entire home/apt,2,1,130,3,30,0,24,Not Available
313,3306,within a day,40,68,1,bunglow,Entire home/apt,2,1,110,6,30,0,11,Not Available
314,3072,within an hour,100,50,2,chalet,Entire home/apt,4,3,156,4,150,0,85,Not Available
315,3071,within a day,40,100,0,bunglow,Private room,3,2,72,2,180,364,184,Not Available
316,3071,within a day,40,68,0,chalet,Entire home/apt,2,1,149,10,30,0,0,Not Available
317,3069,within an hour,100,68,0,chalet,Entire home/apt,2,1,108,2,365,8,29,Available
318,3066,within an hour,100,90,0,tent,Entire home/apt,4,4,175,3,1125,111,115,Not Available
319,3275,within a day,40,0,1,villa,Entire home/apt,2,1,250,1,14,364,53,Available
320,3066,within a day,40,50,0,studio apartment,Entire home/apt,2,1,85,1,14,0,3,Not Available
321,3065,within a day,40,100,0,villa,Entire home/apt,2,1,145,6,15,1,106,Available
322,3065,within a day,40,100,0,condo,Private room,2,1,75,3,14,0,84,Not Available
323,3118,within a day,100,100,3,tent,Private room,2,0,75,3,90,364,354,Available
324,3200,within a day,40,68,1,tent,Entire home/apt,2,1,99,2,5,0,28,Not Available
325,3486,within an hour,100,100,5,chalet,Entire home/apt,4,2,280,7,60,83,185,Not Available
326,3062,within a day,40,68,0,cottage,Entire home/apt,4,2,150,5,30,0,10,Available
327,3057,within a day,40,68,1,cottage,Entire home/apt,4,1,40,2,365,0,2,Available
328,3060,within a day,40,100,2,cabin,Private room,1,1,99,3,90,40,77,Available
329,3060,within a day,40,100,2,chalet,Entire home/apt,3,2,111,6,10,0,149,Available
330,3057,within an hour,100,100,3,studio apartment,Entire home/apt,4,3,399,2,1125,328,39,Available
331,3057,within a day,40,0,1,cottage,Entire home/apt,3,2,175,3,10,87,49,Not Available
332,3338,within a few hours,90,68,2,cabin,Entire home/apt,10,24,206,2,60,348,113,Available
333,3056,within a day,40,0,1,studio apartment,Entire home/apt,2,2,150,30,30,365,39,Not Available
334,3055,within an hour,86,100,15,bunglow,Entire home/apt,4,2,165,7,365,55,16,Available
335,3055,within an hour,86,100,15,condo,Entire home/apt,4,2,302,7,365,32,22,Available
336,3055,within an hour,86,100,15,bunglow,Entire home/apt,4,2,307,7,365,6,20,Not Available
337,3055,within an hour,86,100,15,villa,Entire home/apt,4,2,307,7,365,55,21,Available
338,3093,within a day,40,57,2,tent,Private room,2,1,116,2,10,365,131,Not Available
339,3072,within an hour,100,50,2,cottage,Entire home/apt,2,1,136,2,100,40,80,Not Available
340,3097,within a day,40,68,1,studio apartment,Entire home/apt,4,1,130,4,1125,0,22,Available
341,3090,within a day,40,0,3,chalet,Private room,1,1,60,2,5,365,40,Available
342,3048,within a day,40,75,1,cabin,Entire home/apt,4,2,219,3,30,251,69,Available
343,3047,within a day,100,100,1,cottage,Entire home/apt,2,1,149,4,7,1,26,Available
344,3047,within a few hours,100,98,1,bunglow,Entire home/apt,4,3,199,4,250,0,260,Not Available
345,3047,within a day,40,100,1,villa,Private room,2,2,110,2,30,237,162,Not Available
346,2433,within a day,40,68,1,condo,Entire home/apt,2,1,89,3,21,0,18,Not Available
347,3398,within a day,40,30,1,studio apartment,Entire home/apt,4,1,100,4,60,0,39,Available
348,3044,within a day,40,50,1,condo,Entire home/apt,4,2,235,2,180,0,99,Available
349,3044,within a day,100,50,1,chalet,Entire home/apt,4,2,346,3,60,178,104,Not Available
350,3090,within a day,40,0,3,bunglow,Entire home/apt,6,5,225,2,14,365,9,Not Available
351,3043,within a day,40,68,1,villa,Entire home/apt,2,2,180,6,30,285,42,Not Available
352,3078,a few days or more,40,0,0,cabin,Entire home/apt,2,0,90,4,1125,331,7,Available
353,3043,within a day,40,100,1,cottage,Shared room,4,4,228,4,30,0,63,Not Available
354,3042,within an hour,100,100,2,tent,Private room,1,1,42,3,365,354,251,Available
355,3076,within an hour,100,50,1,bunglow,Entire home/apt,2,0,221,3,1125,273,61,Available
356,3057,within an hour,100,100,3,chalet,Private room,2,1,109,2,1125,0,262,Not Available
357,3036,within a day,40,68,1,villa,Entire home/apt,4,2,135,2,21,0,23,Not Available
358,3036,within a day,40,68,1,chalet,Entire home/apt,6,6,250,3,35,0,10,Not Available
359,3218,within an hour,96,100,3,villa,Private room,2,1,59,1,4,149,447,Not Available
360,3855,within an hour,100,100,2,villa,Private room,2,1,45,2,8,365,188,Not Available
361,3035,within a day,40,68,1,cabin,Entire home/apt,2,1,130,2,4,0,20,Not Available
362,3151,within a day,40,50,0,cottage,Private room,2,1,66,2,1125,132,12,Not Available
363,3033,within a few hours,100,86,0,tent,Private room,2,1,80,3,31,365,409,Not Available
364,3079,within a day,40,68,2,studio apartment,Entire home/apt,2,2,120,3,150,89,240,Not Available
365,3032,within a day,40,68,1,studio apartment,Entire home/apt,2,1,110,3,7,0,2,Not Available
366,3109,within a few hours,100,100,6,bunglow,Private room,16,32,83,3,14,177,73,Available
367,3031,within a day,40,68,1,chalet,Entire home/apt,3,3,176,3,30,0,12,Available
368,3030,within a day,40,68,1,condo,Entire home/apt,2,0,159,2,30,3,28,Available
369,3030,within a day,40,68,1,cottage,Entire home/apt,4,2,165,2,900,0,27,Not Available
370,3030,within a day,40,68,1,condo,Entire home/apt,3,1,118,3,365,0,47,Not Available
371,3029,within a day,40,68,1,condo,Entire home/apt,4,3,399,1,10,0,48,Not Available
372,3171,within a few hours,88,61,1,bunglow,Entire home/apt,2,1,90,21,1125,90,34,Available
373,3128,within a day,40,68,1,condo,Entire home/apt,3,1,160,1,5,0,1,Not Available
374,3035,within a day,40,68,1,villa,Entire home/apt,2,1,118,3,7,0,68,Not Available
375,3185,within an hour,100,100,0,tent,Entire home/apt,4,3,200,2,1124,301,783,Available
376,3027,within a day,40,68,1,tent,Entire home/apt,2,1,110,1,1125,365,4,Not Available
377,3543,within a day,40,67,1,chalet,Entire home/apt,4,2,125,3,1125,225,67,Not Available
378,3486,within an hour,100,100,5,cottage,Entire home/apt,5,3,282,90,365,84,175,Available
379,3140,within a few hours,100,100,2,villa,Entire home/apt,4,3,99,2,7,0,4,Available
380,3023,within a day,57,0,1,cottage,Entire home/apt,4,3,125,3,365,320,30,Not Available
381,3062,within a day,40,20,0,studio apartment,Entire home/apt,2,1,80,1,365,162,57,Available
382,3023,within a few hours,100,100,1,studio apartment,Private room,2,1,160,2,1125,89,312,Available
383,3022,within a day,40,100,1,cottage,Private room,2,1,75,4,21,364,317,Available
384,3021,within a day,40,68,1,tent,Entire home/apt,4,2,175,3,21,0,22,Available
385,3020,within a day,40,68,1,studio apartment,Entire home/apt,2,1,150,1,60,0,1,Not Available
386,3019,within a day,40,68,1,cabin,Entire home/apt,4,0,150,4,14,365,18,Not Available
387,3320,a few days or more,0,67,1,chalet,Entire home/apt,3,2,150,2,1124,89,84,Not Available
388,3018,within an hour,100,97,1,cottage,Private room,2,1,45,1,30,327,772,Not Available
389,3069,within a day,40,68,0,condo,Entire home/apt,2,2,144,2,365,222,39,Available
390,3705,within a day,50,100,2,cottage,Private room,4,2,119,30,1125,0,37,Available
391,3100,within a day,100,100,2,studio apartment,Entire home/apt,3,2,349,2,20,345,42,Not Available
392,3011,within a day,40,0,1,studio apartment,Entire home/apt,4,3,200,2,15,0,39,Available
393,3010,within a day,40,68,1,cottage,Entire home/apt,2,1,132,3,22,0,39,Not Available
394,3010,within a day,40,100,1,condo,Private room,2,1,126,2,1125,90,465,Not Available
395,3065,within an hour,100,98,0,condo,Private room,2,1,65,1,90,358,247,Available
396,3010,within a day,40,83,1,tent,Entire home/apt,2,1,122,7,60,237,12,Available
397,3553,within a day,40,68,1,cottage,Entire home/apt,2,1,85,2,1124,0,30,Not Available
398,3007,within a day,40,100,0,studio apartment,Entire home/apt,4,2,239,3,1125,0,5,Not Available
399,3004,within a day,40,68,1,condo,Entire home/apt,4,3,193,4,26,0,24,Not Available
400,3008,within a day,40,68,1,condo,Entire home/apt,2,1,60,3,14,41,38,Available
401,3002,within a day,40,68,1,bunglow,Entire home/apt,3,3,150,2,1125,0,0,Not Available
402,3002,within a day,40,83,1,bunglow,Entire home/apt,4,4,200,2,30,0,37,Not Available
403,3002,within a day,40,100,1,cabin,Private room,2,2,125,2,28,259,300,Available
404,3030,within a day,40,68,1,villa,Entire home/apt,2,1,115,2,1125,0,46,Available
405,3139,within a day,40,0,1,condo,Entire home/apt,4,6,180,4,10,48,14,Available
406,3589,within a day,40,68,1,cottage,Entire home/apt,2,1,85,13,1125,0,21,Available
407,3089,within a day,40,68,1,villa,Entire home/apt,2,1,79,4,14,0,3,Not Available
408,3640,within a day,100,100,1,studio apartment,Entire home/apt,4,2,306,3,30,0,4,Not Available
409,2995,within a day,40,68,1,bunglow,Entire home/apt,4,2,300,2,15,0,25,Available
410,2969,within a few hours,100,100,1,chalet,Entire home/apt,4,5,150,4,1125,70,45,Available
411,2994,within a day,40,68,1,bunglow,Entire home/apt,2,1,165,5,1124,0,29,Not Available
412,2993,within a day,40,68,1,condo,Entire home/apt,2,1,190,5,1125,0,17,Not Available
413,2992,within an hour,100,96,2,chalet,Entire home/apt,4,2,102,1,30,224,691,Available
414,2998,within a day,40,68,1,bunglow,Entire home/apt,4,2,800,30,60,0,70,Not Available
415,3410,within a few hours,100,100,3,chalet,Entire home/apt,4,4,187,7,30,180,328,Not Available
416,2982,within a day,40,68,1,cottage,Entire home/apt,2,1,109,3,7,0,34,Available
417,3182,within a day,40,68,1,cabin,Entire home/apt,2,1,175,2,14,0,8,Not Available
418,2979,within a few hours,100,84,1,condo,Private room,4,3,120,2,35,336,105,Available
419,2978,within a day,40,68,1,cottage,Entire home/apt,2,1,80,2,30,0,7,Not Available
420,3462,within a day,40,50,1,tent,Entire home/apt,4,2,180,1,30,40,92,Not Available
421,3418,within a day,40,68,1,studio apartment,Entire home/apt,2,1,110,500,1125,365,2,Available
422,2975,within a day,40,68,1,cottage,Entire home/apt,2,1,139,3,30,19,36,Available
423,2973,within a day,40,100,2,tent,Private room,2,1,135,2,50,352,51,Not Available
424,2973,within a day,40,67,1,cottage,Private room,2,2,117,3,28,180,458,Not Available
425,2973,within a few hours,100,100,3,cottage,Private room,3,2,77,1,1125,341,329,Not Available
426,2976,within a day,40,68,1,tent,Entire home/apt,6,8,359,4,360,365,28,Not Available
427,2973,within a day,40,100,2,condo,Private room,2,2,160,2,40,251,44,Available
428,3112,within a few hours,100,100,1,condo,Private room,3,2,89,2,1125,343,512,Not Available
429,2969,within a few hours,100,72,4,cottage,Private room,2,1,120,4,7,364,47,Not Available
430,2967,within a day,40,14,2,studio apartment,Entire home/apt,2,1,130,2,30,364,22,Not Available
431,2966,within a day,40,100,2,chalet,Entire home/apt,4,3,90,2,1125,177,40,Available
432,2967,within a day,40,14,2,condo,Entire home/apt,2,1,120,2,30,365,30,Not Available
433,2964,within a day,100,0,1,tent,Entire home/apt,4,2,185,2,30,40,30,Available
434,2977,within a day,40,68,1,condo,Entire home/apt,3,1,188,2,1125,0,33,Not Available
435,2963,within a day,40,68,1,tent,Entire home/apt,4,2,226,3,31,365,0,Available
436,3633,within a few hours,100,100,2,cottage,Entire home/apt,4,1,239,4,364,40,47,Not Available
437,3331,within a day,40,68,1,cottage,Private room,1,1,68,2,99,0,49,Available
438,2960,within a day,40,100,1,tent,Entire home/apt,4,1,250,2,21,0,59,Available
439,2960,within a day,40,68,1,chalet,Entire home/apt,2,1,150,2,1125,0,12,Not Available
440,2957,within an hour,100,100,1,bunglow,Entire home/apt,2,1,120,3,1125,0,80,Available
441,3615,within a day,40,100,1,cottage,Private room,2,1,59,2,60,356,323,Available
442,3275,within a day,40,0,0,bunglow,Private room,2,1,85,2,15,80,56,Not Available
443,2949,within a day,100,86,1,villa,Entire home/apt,4,3,210,3,30,247,58,Available
444,2949,within an hour,100,44,1,bunglow,Entire home/apt,4,4,245,2,30,365,55,Not Available
445,2948,a few days or more,0,68,2,bunglow,Entire home/apt,2,2,105,2,60,0,20,Available
446,3576,within a day,40,68,1,condo,Entire home/apt,1,1,125,2,5,0,0,Not Available
447,2947,within a day,40,100,1,cabin,Entire home/apt,4,4,399,4,30,0,56,Not Available
448,2946,within an hour,100,100,1,tent,Private room,4,2,150,2,270,356,108,Available
449,3133,within a day,40,100,1,villa,Private room,3,0,125,3,200,0,34,Available
450,2945,within a day,50,100,1,studio apartment,Entire home/apt,2,1,139,2,21,87,33,Available
451,2945,within a day,40,68,1,cabin,Entire home/apt,2,1,200,14,90,0,24,Available
452,3450,within a day,40,68,1,condo,Entire home/apt,4,2,200,5,30,138,10,Available
453,3187,within a day,40,68,1,cottage,Entire home/apt,2,1,150,2,28,0,32,Not Available
454,3012,within a few hours,100,98,1,condo,Entire home/apt,4,1,75,2,365,312,291,Not Available
455,2940,within a day,40,100,1,studio apartment,Entire home/apt,2,1,119,2,2,119,72,Available
456,3388,within a day,40,0,1,studio apartment,Entire home/apt,4,6,110,16,35,214,7,Available
457,2939,within a few hours,100,65,2,villa,Private room,16,18,500,2,1125,114,129,Available
458,2937,within a day,40,100,1,studio apartment,Entire home/apt,5,4,175,3,30,163,70,Not Available
459,2936,within an hour,100,90,1,chalet,Private room,4,4,185,2,7,203,417,Available
460,2936,within a day,40,50,1,cabin,Entire home/apt,2,1,130,4,1125,11,65,Available
461,2936,a few days or more,0,68,1,chalet,Entire home/apt,4,4,195,14,60,62,16,Not Available
462,3012,within a day,40,0,1,studio apartment,Entire home/apt,2,1,90,6,20,177,9,Available
463,3066,within a day,40,68,0,cabin,Entire home/apt,2,1,145,15,27,0,7,Available
464,2933,within a few hours,100,100,1,bunglow,Private room,2,1,90,3,34,256,351,Available
465,2931,within a day,40,100,2,chalet,Private room,2,1,85,2,365,298,184,Not Available
466,2930,within a day,40,68,1,bunglow,Entire home/apt,2,1,125,2,5,0,5,Available
467,2929,within a day,40,0,1,chalet,Entire home/apt,4,3,140,3,30,225,43,Not Available
468,2928,within a day,40,68,1,cottage,Entire home/apt,5,5,160,3,7,0,11,Not Available
469,2927,within a day,100,100,2,studio apartment,Private room,2,2,72,2,31,1,5,Not Available
470,2927,within a day,100,100,2,bunglow,Private room,2,2,79,2,1125,341,98,Not Available
471,2969,within a few hours,100,72,4,studio apartment,Entire home/apt,4,3,300,4,10,347,13,Available
472,2959,within a day,78,30,1,villa,Entire home/apt,6,5,275,3,365,344,24,Not Available
473,3254,within a day,40,68,1,chalet,Entire home/apt,6,2,240,5,25,0,24,Available
474,3180,within a day,40,80,1,cabin,Entire home/apt,4,3,355,3,1125,365,23,Available
475,2918,within a day,40,100,1,chalet,Private room,3,3,95,2,7,103,165,Available
476,3057,within an hour,100,90,1,bunglow,Private room,2,1,54,2,1124,0,255,Available
477,3047,within a day,40,68,1,cabin,Entire home/apt,4,2,145,5,1125,41,7,Available
478,3076,within a few hours,100,14,0,bunglow,Entire home/apt,2,1,50,5,31,100,9,Available
479,2910,within an hour,100,100,1,tent,Shared room,2,2,80,2,30,1,300,Available
480,3124,within a day,40,68,1,cabin,Entire home/apt,4,2,199,4,21,364,31,Not Available
481,2995,within an hour,100,100,1,cottage,Private room,2,2,74,2,28,287,334,Not Available
482,2906,within a day,40,68,1,cottage,Entire home/apt,4,4,300,3,21,0,19,Not Available
483,2906,within a day,40,68,1,villa,Private room,1,26,77,2,6,364,1,Available
484,2905,within a day,40,50,1,bunglow,Entire home/apt,6,5,400,2,20,0,97,Available
485,2905,within a day,40,68,1,chalet,Entire home/apt,4,4,153,2,120,0,93,Not Available
486,2902,within an hour,100,20,2,studio apartment,Entire home/apt,2,0,145,2,14,238,45,Not Available
487,2902,within a day,40,68,1,villa,Private room,2,1,129,4,1125,315,47,Available
488,2902,within a day,40,68,1,condo,Entire home/apt,4,3,250,10,1125,365,16,Not Available
489,3092,a few days or more,0,96,2,bunglow,Private room,2,0,121,2,30,365,110,Not Available
490,2992,within an hour,100,92,1,chalet,Private room,2,1,30,2,90,347,490,Not Available
491,2901,within a day,40,100,1,cottage,Entire home/apt,2,1,145,4,6,0,51,Not Available
492,2900,a few days or more,0,0,1,studio apartment,Entire home/apt,4,4,119,2,21,329,19,Available
493,2939,within a day,40,0,1,villa,Entire home/apt,6,4,125,4,7,41,1,Not Available
494,2988,within a day,100,50,2,tent,Private room,2,2,134,3,1125,50,41,Not Available
495,3940,within an hour,100,100,2,studio apartment,Private room,2,1,98,2,1124,191,236,Available
496,2616,within a day,40,100,1,tent,Private room,4,3,114,3,7,89,10,Available
497,2896,within a day,40,68,1,studio apartment,Entire home/apt,2,1,170,5,11,0,29,Available
498,2896,within a few hours,100,0,1,bunglow,Entire home/apt,3,2,140,3,1125,365,2,Available
499,2896,within a day,40,100,1,tent,Entire home/apt,4,6,145,3,7,26,15,Not Available
500,3399,within a day,40,68,1,villa,Entire home/apt,5,4,250,5,1125,162,2,Not Available
501,2894,within an hour,100,100,2,studio apartment,Private room,2,1,107,2,60,336,563,Available
502,4096,within a day,40,68,1,cabin,Entire home/apt,2,1,87,4,93,0,50,Available
503,2892,within a day,40,68,1,tent,Entire home/apt,2,1,110,1,1125,0,24,Not Available
504,2890,within an hour,100,68,1,tent,Entire home/apt,4,4,225,3,30,199,17,Available
505,2986,within a day,40,0,1,villa,Entire home/apt,2,1,171,3,20,315,65,Not Available
506,2889,within a day,40,68,1,bunglow,Entire home/apt,4,2,295,4,1125,0,16,Not Available
507,2889,within a few hours,100,68,1,chalet,Entire home/apt,4,3,399,2,14,364,43,Not Available
508,3213,within a day,40,0,1,studio apartment,Entire home/apt,4,2,177,4,20,193,12,Available
509,3217,within a day,80,65,3,cottage,Entire home/apt,5,2,280,3,1125,335,99,Available
510,2888,within a day,100,43,1,villa,Entire home/apt,2,2,139,3,60,98,49,Available
511,2888,within a day,40,68,1,condo,Entire home/apt,2,1,100,3,1125,0,2,Not Available
512,2887,within a day,100,100,1,studio apartment,Entire home/apt,2,1,84,7,1125,10,17,Not Available
513,3217,within a day,80,65,3,bunglow,Entire home/apt,4,4,200,3,1125,1,54,Not Available
514,3217,within a day,80,65,3,studio apartment,Entire home/apt,2,1,120,3,1125,342,62,Available
515,2887,within a day,40,68,1,condo,Entire home/apt,8,10,376,4,14,0,47,Available
516,3098,within a day,40,68,1,condo,Entire home/apt,2,1,130,1,1125,0,18,Not Available
517,2887,within an hour,100,0,1,villa,Entire home/apt,4,5,525,2,30,361,35,Available
518,2887,within an hour,100,100,1,tent,Entire home/apt,2,1,150,7,23,365,285,Not Available
519,3146,within a day,40,100,1,bunglow,Entire home/apt,4,0,200,4,20,48,22,Not Available
520,2885,within a day,50,50,1,bunglow,Entire home/apt,5,5,500,3,30,346,9,Available
521,2883,within a day,40,68,1,condo,Private room,2,2,96,3,8,0,191,Available
522,3172,within an hour,100,93,6,studio apartment,Entire home/apt,6,4,243,7,180,271,92,Available
523,3275,within a few hours,100,94,2,bunglow,Private room,2,1,79,1,3,90,455,Available
524,2884,within an hour,93,54,18,cottage,Entire home/apt,2,1,99,7,180,356,44,Available
525,2880,within a day,40,0,1,cottage,Entire home/apt,3,2,60,10,42,179,5,Not Available
526,2879,within a day,100,75,1,condo,Entire home/apt,4,1,135,5,30,362,81,Not Available
527,3092,within an hour,100,100,2,cottage,Private room,4,2,185,2,1125,361,325,Not Available
528,2878,within a few hours,90,100,1,villa,Entire home/apt,3,1,100,2,20,340,329,Not Available
529,2878,within a day,40,68,1,cottage,Entire home/apt,2,1,148,5,10,0,22,Not Available
530,2878,within a day,40,68,1,cottage,Entire home/apt,4,2,106,7,365,91,12,Not Available
531,2914,within a day,40,68,2,bunglow,Entire home/apt,4,1,250,2,14,0,18,Available
532,2954,within a day,40,68,1,tent,Entire home/apt,2,1,96,2,7,0,20,Available
533,2875,within a day,40,100,1,chalet,Entire home/apt,2,1,203,2,21,1,27,Available
534,2871,within a day,40,60,1,bunglow,Entire home/apt,4,2,90,5,14,116,63,Available
535,3004,within a day,40,68,1,chalet,Entire home/apt,2,1,180,200,365,40,51,Not Available
536,2874,within a day,40,68,1,cabin,Entire home/apt,2,1,128,4,60,0,23,Not Available
537,3161,within a day,40,81,2,chalet,Entire home/apt,4,2,200,2,60,0,93,Not Available
538,3055,within an hour,86,100,15,condo,Private room,2,0,59,3,365,55,19,Not Available
539,3055,within an hour,86,100,15,studio apartment,Private room,2,3,59,3,365,55,10,Not Available
540,2902,within an hour,100,0,1,bunglow,Entire home/apt,2,1,100,3,7,1,25,Not Available
541,2872,within a day,40,68,1,condo,Hotel room,2,1,143,2,1125,273,53,Not Available
542,3939,within a day,40,100,1,studio apartment,Entire home/apt,2,1,100,4,30,0,64,Not Available
543,2877,within a day,40,68,1,cabin,Entire home/apt,4,4,195,2,21,0,25,Not Available
544,2869,within a day,40,100,1,chalet,Entire home/apt,4,3,175,4,1124,0,17,Not Available
545,3707,within a day,50,50,3,villa,Entire home/apt,2,1,99,5,30,0,21,Not Available
546,2868,within a day,40,68,1,studio apartment,Entire home/apt,2,1,57,7,8,0,1,Not Available
547,2931,within a day,40,100,2,cabin,Private room,2,1,80,2,7,301,155,Not Available
548,3728,within a day,40,68,1,villa,Entire home/apt,2,1,60,2,4,0,27,Available
549,2867,within a day,40,67,1,cottage,Entire home/apt,3,0,200,3,21,0,92,Available
550,2867,within a day,40,68,1,studio apartment,Entire home/apt,2,1,120,3,20,0,52,Not Available
551,2867,within a day,40,100,1,bunglow,Private room,2,1,116,2,1125,339,374,Available
552,2866,within a day,40,68,1,chalet,Entire home/apt,5,4,250,5,1125,11,5,Available
553,2866,within a day,40,100,1,studio apartment,Private room,2,1,41,2,9,363,53,Not Available
554,2866,within a day,40,68,1,tent,Entire home/apt,4,2,320,3,30,365,28,Not Available
555,2939,within a few hours,100,78,0,villa,Entire home/apt,2,1,105,2,10,359,98,Not Available
556,2863,within a day,40,68,1,condo,Entire home/apt,2,1,85,5,14,0,12,Available
557,2881,within a day,40,80,1,tent,Entire home/apt,4,2,202,2,28,0,11,Not Available
558,2861,within an hour,100,99,1,cabin,Private room,2,1,70,1,1125,82,334,Available
559,2863,within a day,40,68,1,studio apartment,Entire home/apt,2,1,99,2,1125,0,12,Not Available
560,3067,within a day,40,68,0,condo,Private room,2,2,69,2,30,2,173,Available
561,2859,within a day,40,68,1,cottage,Private room,2,1,102,2,10,364,45,Available
562,2858,within a day,40,68,1,villa,Entire home/apt,8,8,270,3,20,0,6,Available
563,2857,within a day,40,68,1,chalet,Entire home/apt,4,4,325,3,1125,364,26,Not Available
564,3451,within a day,100,0,1,condo,Entire home/apt,4,4,250,5,7,89,1,Available
565,2856,within a day,100,17,1,cottage,Entire home/apt,4,3,201,2,1125,361,17,Not Available
566,2856,within an hour,100,67,1,tent,Entire home/apt,2,1,149,1000,1001,8,35,Not Available
567,2855,within a few hours,100,100,1,tent,Entire home/apt,2,1,145,3,30,0,17,Not Available
568,3113,within a day,40,68,1,villa,Private room,4,2,124,2,365,41,128,Not Available
569,2854,within a day,40,50,1,tent,Entire home/apt,4,4,180,4,60,216,17,Not Available
570,2864,within a day,40,68,1,chalet,Entire home/apt,2,1,102,2,1125,0,25,Available
571,3142,within a day,40,68,1,tent,Entire home/apt,2,1,80,2,1125,0,8,Not Available
572,3197,within a day,40,0,0,chalet,Entire home/apt,3,2,100,3,1125,194,96,Available
573,2851,within an hour,100,100,1,studio apartment,Private room,4,6,46,1,1125,343,392,Not Available
574,2851,within a day,40,100,1,cabin,Entire home/apt,2,1,75,3,365,0,76,Not Available
575,2884,within an hour,93,54,18,condo,Entire home/apt,2,1,100,7,180,365,29,Not Available
576,2851,within a day,40,68,1,bunglow,Entire home/apt,2,2,110,4,14,326,59,Available
577,2911,within a day,40,50,1,cabin,Entire home/apt,4,2,199,2,1125,101,68,Available
578,3168,within a day,40,68,1,cottage,Entire home/apt,4,4,300,2,21,0,4,Available
579,2916,within a day,40,100,1,cabin,Entire home/apt,3,2,139,3,30,39,47,Not Available
580,3608,within a day,40,20,1,studio apartment,Entire home/apt,4,4,295,4,20,36,22,Not Available
581,2847,within a day,40,50,1,cabin,Entire home/apt,4,4,295,4,1125,240,10,Not Available
582,2845,within a few hours,100,68,1,chalet,Entire home/apt,4,2,126,3,1125,0,15,Available
583,2845,within a day,40,100,1,cabin,Entire home/apt,2,1,160,3,100,85,195,Not Available
584,3335,within a day,40,68,1,chalet,Private room,2,1,88,2,4,0,12,Not Available
585,2844,within a day,40,68,1,villa,Entire home/apt,2,1,80,2,1125,0,7,Available
586,2844,within a day,40,0,1,villa,Entire home/apt,2,1,120,4,30,286,42,Not Available
587,2841,within a day,40,68,1,bunglow,Entire home/apt,2,1,150,2,1125,0,9,Available
588,2841,within a day,40,100,1,bunglow,Private room,2,1,50,1,30,0,485,Available
589,2840,within a day,40,68,1,studio apartment,Entire home/apt,4,2,140,3,30,180,64,Available
590,3174,within a day,40,50,1,chalet,Entire home/apt,4,3,228,2,30,42,60,Available
591,2839,within a day,40,68,1,cottage,Entire home/apt,2,1,129,3,1125,0,1,Available
592,2839,a few days or more,0,0,1,condo,Entire home/apt,2,1,125,2,60,0,17,Available
593,2838,within a day,40,33,2,cabin,Entire home/apt,4,2,210,3,28,0,14,Available
594,3366,within a day,40,68,1,studio apartment,Entire home/apt,5,3,200,2,1125,40,3,Available
595,2837,a few days or more,33,33,1,chalet,Entire home/apt,4,4,263,2,14,355,36,Available
596,2837,within a day,100,100,1,studio apartment,Shared room,2,1,82,30,365,365,46,Not Available
597,2837,within an hour,100,98,2,studio apartment,Entire home/apt,4,2,52,1,7,162,280,Not Available
598,2837,within a day,40,68,1,condo,Entire home/apt,3,2,120,183,1125,363,0,Available
599,2837,within a day,40,60,1,chalet,Private room,2,1,150,3,7,89,148,Available
600,2836,within a day,40,68,1,bunglow,Entire home/apt,4,4,126,2,1125,0,22,Available
601,2836,within a day,40,100,1,condo,Entire home/apt,4,5,100,5,1125,0,41,Available
602,2835,within a day,40,68,1,villa,Entire home/apt,2,1,80,1,30,0,22,Not Available
603,3257,within a day,40,100,1,cabin,Entire home/apt,2,1,100,2,9,0,24,Not Available
604,3247,within a day,40,68,1,cabin,Entire home/apt,4,3,80,21,1125,1,4,Not Available
605,2834,within a day,50,0,2,villa,Entire home/apt,3,1,140,2,1125,365,59,Available
606,2832,within a day,40,0,1,condo,Entire home/apt,4,4,270,3,14,71,23,Not Available
607,2829,within an hour,100,91,1,cabin,Private room,4,4,90,2,1125,309,367,Not Available
608,2829,within an hour,100,33,2,tent,Entire home/apt,2,1,86,2,1123,152,66,Not Available
609,2828,within a day,40,68,1,cottage,Entire home/apt,4,4,149,5,15,0,10,Available
610,2842,within a day,100,80,1,chalet,Entire home/apt,4,3,145,2,30,37,48,Available
611,2910,within a day,40,68,2,tent,Entire home/apt,4,2,241,3,10,0,30,Available
612,2894,within an hour,100,100,2,tent,Private room,2,1,92,2,1125,248,395,Available
613,3714,within a day,40,0,6,studio apartment,Entire home/apt,4,4,468,3,150,365,1,Not Available
614,2825,within an hour,100,97,0,chalet,Entire home/apt,4,2,291,1,365,260,150,Available
615,3714,within a day,40,0,6,chalet,Entire home/apt,7,6,679,3,365,365,4,Available
616,2824,within a day,40,68,2,condo,Entire home/apt,2,3,169,28,1125,365,58,Not Available
617,3714,within a day,40,0,6,studio apartment,Entire home/apt,4,3,510,3,30,365,0,Not Available
618,2825,within a few hours,100,100,1,cabin,Entire home/apt,4,3,280,3,30,131,36,Not Available
619,2822,within a day,40,83,1,tent,Entire home/apt,2,1,124,2,360,0,69,Available
